"","gene_id","seqnames","start","end","width","strand","source","type","score","phase","gene_version","gene_source","gene_biotype","transcript_id","transcript_source","transcript_biotype","exon_number","exon_id","protein_id","gene_name","Orthogroup"
"19675","Csp11.Scaffold630.g19853","Scaffold630",11993957,11994327,371,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012790"
"19676","Csp11.Scaffold630.g19854","Scaffold630",11994607,11995178,572,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005608"
"19677","Csp11.Scaffold630.g19855","Scaffold630",11996146,11997736,1591,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000964"
"19678","Csp11.Scaffold630.g19856","Scaffold630",12006790,12009555,2766,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005611"
"19679","Csp11.Scaffold630.g19857","Scaffold630",12017080,12020398,3319,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007089"
"19680","Csp11.Scaffold630.g19858","Scaffold630",12023443,12023964,522,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"19681","Csp11.Scaffold630.g19859","Scaffold630",12025009,12026147,1139,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007088"
"19682","Csp11.Scaffold630.g19860","Scaffold630",12027098,12027905,808,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000872"
"19683","Csp11.Scaffold630.g19861","Scaffold630",12028324,12029907,1584,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004107"
"19684","Csp11.Scaffold630.g19862","Scaffold630",12030839,12032398,1560,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004105"
"19685","Csp11.Scaffold630.g19863","Scaffold630",12037137,12038660,1524,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003031"
"19686","Csp11.Scaffold630.g19864","Scaffold630",12039132,12039958,827,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0013607"
"19687","Csp11.Scaffold630.g19865","Scaffold630",12040386,12041263,878,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"19688","Csp11.Scaffold630.g19866","Scaffold630",12041632,12043156,1525,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007859"
"19689","Csp11.Scaffold630.g19867","Scaffold630",12050110,12050596,487,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0019258"
"19690","Csp11.Scaffold630.g19868","Scaffold630",12052502,12053084,583,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007861"
"19691","Csp11.Scaffold630.g19869","Scaffold630",12055168,12057040,1873,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007862"
"19692","Csp11.Scaffold630.g19870","Scaffold630",12058296,12058993,698,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000102"
"19693","Csp11.Scaffold630.g19871","Scaffold630",12062398,12062883,486,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001849"
"19694","Csp11.Scaffold630.g19872","Scaffold630",12066267,12066974,708,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"19695","Csp11.Scaffold630.g19873","Scaffold630",12068826,12069620,795,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005602"
"19696","Csp11.Scaffold630.g19874","Scaffold630",12069866,12070870,1005,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0023388"
"19697","Csp11.Scaffold630.g19875","Scaffold630",12071679,12072760,1082,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005600"
"19698","Csp11.Scaffold630.g19876","Scaffold630",12073148,12073620,473,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005598"
"19699","Csp11.Scaffold630.g19877","Scaffold630",12073809,12074640,832,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001848"
"19700","Csp11.Scaffold630.g19878","Scaffold630",12075022,12076114,1093,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005597"
"19701","Csp11.Scaffold630.g19879","Scaffold630",12076508,12076774,267,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000672"
"19702","Csp11.Scaffold630.g19880","Scaffold630",12077341,12078538,1198,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000872"
"19703","Csp11.Scaffold630.g19881","Scaffold630",12080243,12080670,428,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"19704","Csp11.Scaffold630.g19882","Scaffold630",12082409,12083605,1197,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000872"
"19705","Csp11.Scaffold630.g19883","Scaffold630",12084586,12085293,708,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000872"
"19706","Csp11.Scaffold630.g19884","Scaffold630",12086023,12088516,2494,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0016774"
"19707","Csp11.Scaffold630.g19885","Scaffold630",12089299,12089976,678,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000872"
"19708","Csp11.Scaffold630.g19886","Scaffold630",12090783,12092368,1586,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000672"
"19709","Csp11.Scaffold630.g19887","Scaffold630",12093070,12094323,1254,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012789"
"19710","Csp11.Scaffold630.g19888","Scaffold630",12094495,12094828,334,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012788"
"19711","Csp11.Scaffold630.g19889","Scaffold630",12095703,12098050,2348,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002840"
"19712","Csp11.Scaffold630.g19890","Scaffold630",12099008,12100435,1428,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005595"
"19713","Csp11.Scaffold630.g19891","Scaffold630",12105477,12105737,261,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"19714","Csp11.Scaffold630.g19892","Scaffold630",12106425,12106695,271,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"19715","Csp11.Scaffold630.g19893","Scaffold630",12110005,12110338,334,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"19716","Csp11.Scaffold630.g19894","Scaffold630",12115832,12117249,1418,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003671"
"19717","Csp11.Scaffold630.g19895","Scaffold630",12117522,12119548,2027,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003670"
"19718","Csp11.Scaffold630.g19896","Scaffold630",12126564,12127500,937,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001058"
"19719","Csp11.Scaffold630.g19897","Scaffold630",12127842,12128660,819,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003667"
"19720","Csp11.Scaffold630.g19898","Scaffold630",12128967,12129687,721,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003666"
"19721","Csp11.Scaffold630.g19899","Scaffold630",12130258,12131496,1239,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002828"
"19722","Csp11.Scaffold630.g19900","Scaffold630",12131793,12133116,1324,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012785"
"19723","Csp11.Scaffold630.g19901","Scaffold630",12137190,12139105,1916,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005590"
"19724","Csp11.Scaffold630.g19902","Scaffold630",12139992,12141456,1465,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0010693"
"19725","Csp11.Scaffold630.g19903","Scaffold630",12142474,12144542,2069,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003672"
"19726","Csp11.Scaffold630.g19904","Scaffold630",12145127,12146416,1290,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0010692"
"19727","Csp11.Scaffold630.g19905","Scaffold630",12146788,12147410,623,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012787"
"19728","Csp11.Scaffold630.g19906","Scaffold630",12147544,12148238,695,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005593"
"19729","Csp11.Scaffold630.g19907","Scaffold630",12148824,12150032,1209,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000872"
"19730","Csp11.Scaffold630.g19908","Scaffold630",12150438,12152949,2512,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000463"
"19731","Csp11.Scaffold630.g19909","Scaffold630",12154105,12154874,770,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003667"
"19732","Csp11.Scaffold630.g19910","Scaffold630",12155145,12155978,834,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"19733","Csp11.Scaffold630.g19911","Scaffold630",12156797,12157729,933,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0018370"
"19734","Csp11.Scaffold630.g19912","Scaffold630",12157973,12159010,1038,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005591"
"19735","Csp11.Scaffold630.g19913","Scaffold630",12159156,12159988,833,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004304"
"19736","Csp11.Scaffold630.g19914","Scaffold630",12160428,12161827,1400,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0014854"
"19737","Csp11.Scaffold630.g19915","Scaffold630",12163105,12163719,615,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000572"
"19738","Csp11.Scaffold630.g19916","Scaffold630",12164504,12164746,243,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0014853"
"19739","Csp11.Scaffold630.g19917","Scaffold630",12165164,12165517,354,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002103"
"19740","Csp11.Scaffold630.g19918","Scaffold630",12165772,12167635,1864,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000467"
"19741","Csp11.Scaffold630.g19919","Scaffold630",12167752,12168089,338,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0015468"
"19742","Csp11.Scaffold630.g19920","Scaffold630",12168366,12169198,833,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"19743","Csp11.Scaffold630.g19921","Scaffold630",12169742,12170476,735,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0015104"
"19744","Csp11.Scaffold630.g19922","Scaffold630",12173630,12173935,306,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"19745","Csp11.Scaffold630.g19923","Scaffold630",12174728,12175556,829,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012578"
"19746","Csp11.Scaffold630.g19924","Scaffold630",12177120,12177698,579,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0024410"
"19747","Csp11.Scaffold630.g19925","Scaffold630",12178541,12178900,360,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000571"
"19748","Csp11.Scaffold630.g19926","Scaffold630",12179749,12180331,583,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0024410"
"19749","Csp11.Scaffold630.g19927","Scaffold630",12180979,12181583,605,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003841"
"19750","Csp11.Scaffold630.g19928","Scaffold630",12182765,12183727,963,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0018370"
"19751","Csp11.Scaffold630.g19929","Scaffold630",12184531,12186122,1592,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004304"
"19752","Csp11.Scaffold630.g19930","Scaffold630",12186551,12187856,1306,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0019933"
"19753","Csp11.Scaffold630.g19931","Scaffold630",12188328,12189673,1346,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0019933"
"19754","Csp11.Scaffold630.g19932","Scaffold630",12189975,12190997,1023,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0019933"
"19755","Csp11.Scaffold630.g19933","Scaffold630",12191277,12191534,258,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002292"
"19756","Csp11.Scaffold630.g19934","Scaffold630",12193077,12193319,243,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002292"
"19757","Csp11.Scaffold630.g19935","Scaffold630",12193684,12194746,1063,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000318"
"19758","Csp11.Scaffold630.g19936","Scaffold630",12195100,12197780,2681,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0015106"
"19759","Csp11.Scaffold630.g19937","Scaffold630",12198062,12200059,1998,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0015106"
"19760","Csp11.Scaffold630.g19938","Scaffold630",12200280,12201141,862,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0017090"
"19761","Csp11.Scaffold630.g19939","Scaffold630",12201902,12202880,979,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000563"
"19762","Csp11.Scaffold630.g19940","Scaffold630",12203131,12204000,870,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000563"
"19763","Csp11.Scaffold630.g19941","Scaffold630",12204529,12205484,956,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0017091"
"19764","Csp11.Scaffold630.g19942","Scaffold630",12205923,12207061,1139,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0010501"
"19765","Csp11.Scaffold630.g19943","Scaffold630",12208584,12209212,629,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001035"
"19766","Csp11.Scaffold630.g19944","Scaffold630",12209994,12210383,390,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001035"
"19767","Csp11.Scaffold630.g19945","Scaffold630",12210517,12211082,566,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0010501"
"19768","Csp11.Scaffold630.g19946","Scaffold630",12211354,12212215,862,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003371"
"19769","Csp11.Scaffold630.g19947","Scaffold630",12212722,12215161,2440,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0019494"
"19770","Csp11.Scaffold630.g19948","Scaffold630",12215716,12216441,726,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0010508"
"19771","Csp11.Scaffold630.g19949","Scaffold630",12216928,12217831,904,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000563"
"19772","Csp11.Scaffold630.g19950","Scaffold630",12218880,12219796,917,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000101"
"19773","Csp11.Scaffold630.g19951","Scaffold630",12220234,12220686,453,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000563"
"19774","Csp11.Scaffold630.g19952","Scaffold630",12221056,12222342,1287,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000416"
"19775","Csp11.Scaffold630.g19953","Scaffold630",12223207,12225419,2213,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000416"
"19776","Csp11.Scaffold630.g19954","Scaffold630",12225934,12226176,243,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002292"
"19777","Csp11.Scaffold630.g19955","Scaffold630",12226382,12226861,480,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000655"
"19778","Csp11.Scaffold630.g19956","Scaffold630",12226984,12230198,3215,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0010478"
"19779","Csp11.Scaffold630.g19957","Scaffold630",12231619,12232927,1309,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005107"
"19780","Csp11.Scaffold630.g19958","Scaffold630",12233592,12234487,896,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001447"
"19781","Csp11.Scaffold630.g19959","Scaffold630",12235630,12235948,319,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000077"
"19782","Csp11.Scaffold630.g19960","Scaffold630",12236172,12236631,460,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000077"
"19783","Csp11.Scaffold630.g19961","Scaffold630",12236751,12237901,1151,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000077"
"19784","Csp11.Scaffold630.g19962","Scaffold630",12238680,12239149,470,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000077"
"19785","Csp11.Scaffold630.g19963","Scaffold630",12239390,12239861,472,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000077"
"19786","Csp11.Scaffold630.g19964","Scaffold630",12240088,12240531,444,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000077"
"19787","Csp11.Scaffold630.g19965","Scaffold630",12240915,12241375,461,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000077"
"19788","Csp11.Scaffold630.g19966","Scaffold630",12241790,12242324,535,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000077"
"19789","Csp11.Scaffold630.g19967","Scaffold630",12243018,12243645,628,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000077"
"19790","Csp11.Scaffold630.g19968","Scaffold630",12243797,12245075,1279,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001447"
"19791","Csp11.Scaffold630.g19969","Scaffold630",12246556,12247670,1115,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0016418"
"19792","Csp11.Scaffold630.g19970","Scaffold630",12248977,12250952,1976,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000956"
"19793","Csp11.Scaffold630.g19971","Scaffold630",12252506,12252843,338,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"19794","Csp11.Scaffold630.g19972","Scaffold630",12253558,12256705,3148,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005108"
"19795","Csp11.Scaffold630.g19973","Scaffold630",12261199,12261594,396,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0021842"
"19796","Csp11.Scaffold630.g19974","Scaffold630",12263695,12265841,2147,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003523"
"19797","Csp11.Scaffold630.g19975","Scaffold630",12268141,12272741,4601,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0010519"
"19798","Csp11.Scaffold630.g19976","Scaffold630",12273039,12274894,1856,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003521"
"19799","Csp11.Scaffold630.g19977","Scaffold630",12277923,12280382,2460,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0013609"
"19800","Csp11.Scaffold630.g19978","Scaffold630",12280841,12283528,2688,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001055"
"19801","Csp11.Scaffold630.g19979","Scaffold630",12289024,12290559,1536,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0015197"
"19802","Csp11.Scaffold630.g19980","Scaffold630",12293789,12294496,708,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008843"
"19803","Csp11.Scaffold630.g19981","Scaffold630",12297607,12297834,228,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"19804","Csp11.Scaffold630.g19982","Scaffold630",12299005,12301091,2087,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"19805","Csp11.Scaffold630.g19983","Scaffold630",12302047,12302352,306,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"19806","Csp11.Scaffold630.g19984","Scaffold630",12304356,12315164,10809,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005109"
"19807","Csp11.Scaffold630.g19985","Scaffold630",12315964,12316412,449,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000530"
"19808","Csp11.Scaffold630.g19986","Scaffold630",12317434,12318638,1205,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001581"
"19809","Csp11.Scaffold630.g19987","Scaffold630",12319334,12320045,712,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002747"
"19810","Csp11.Scaffold630.g19988","Scaffold630",12322237,12323847,1611,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000489"
"19811","Csp11.Scaffold630.g19989","Scaffold630",12324667,12324927,261,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000489"
"19812","Csp11.Scaffold630.g19990","Scaffold630",12326232,12331005,4774,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000320"
"19813","Csp11.Scaffold630.g19991","Scaffold630",12331109,12332080,972,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003524"
"19814","Csp11.Scaffold630.g19992","Scaffold630",12332355,12332965,611,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0010520"
"19815","Csp11.Scaffold630.g19993","Scaffold630",12333440,12334132,693,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0010521"
"19816","Csp11.Scaffold630.g19994","Scaffold630",12334936,12337579,2644,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005110"
"19817","Csp11.Scaffold630.g19995","Scaffold630",12338745,12342021,3277,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0016785"
